qualifyId,raceId,driverId,constructorId,number_old,position,q1,q2,q3,year,round,circuitId,nameRaces,date,time,urlRaces,driverRef,number,code,forename,surname,dob,nationalityDrivers,urlDrivers,circuitRef,nameCircuits,location,countryCircuits,latitude,longitude,altitude,urlCircuits,constructorRef,nameConstructors,nationalityConstructors,urlConstructors
2330,246,71,3,5,1,1:17.225,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,damon_hill,\N,\N,Damon,Hill,1960-09-17,British,http://en.wikipedia.org/wiki/Damon_Hill,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
2331,246,30,22,1,2,1:17.512,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula
2332,246,14,3,6,3,1:17.925,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,coulthard,\N,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
2333,246,55,6,27,4,1:18.761,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,alesi,\N,\N,Jean,Alesi,1964-06-11,French,http://en.wikipedia.org/wiki/Jean_Alesi,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
2334,246,22,17,14,5,1:18.810,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix
2335,246,44,27,26,6,1:19.047,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,panis,\N,\N,Olivier,Panis,1966-09-02,French,http://en.wikipedia.org/wiki/Olivier_Panis,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,ligier,Ligier,French,http://en.wikipedia.org/wiki/Ligier
2336,246,77,6,28,7,1:19.051,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,berger,\N,\N,Gerhard,Berger,1959-08-27,Austrian,http://en.wikipedia.org/wiki/Gerhard_Berger,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
2337,246,57,1,8,8,1:19.238,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,hakkinen,\N,\N,Mika,Häkkinen,1968-09-28,Finnish,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
2338,246,84,27,25,9,1:19.384,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,brundle,\N,\N,Martin,Brundle,1959-06-01,British,http://en.wikipedia.org/wiki/Martin_Brundle,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,ligier,Ligier,French,http://en.wikipedia.org/wiki/Ligier
2339,246,65,22,2,10,1:19.555,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,herbert,\N,\N,Johnny,Herbert,1964-06-25,British,http://en.wikipedia.org/wiki/Johnny_Herbert,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula
2340,246,56,17,15,11,1:19.845,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,irvine,\N,\N,Eddie,Irvine,1965-11-10,British,http://en.wikipedia.org/wiki/Eddie_Irvine,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix
2341,246,49,15,30,12,1:20.309,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,frentzen,\N,\N,Heinz-Harald,Frentzen,1967-05-18,German,http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
2342,246,87,1,7,13,1:20.527,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,blundell,\N,\N,Mark,Blundell,1966-04-08,British,http://en.wikipedia.org/wiki/Mark_Blundell,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
2343,246,63,25,4,14,1:20.796,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,salo,\N,\N,Mika,Salo,1966-11-30,Finnish,http://en.wikipedia.org/wiki/Mika_Salo,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
2344,246,96,15,29,15,1:20.943,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,boullion,\N,\N,Jean-Christophe,Boullion,1969-12-27,French,http://en.wikipedia.org/wiki/Jean-Christophe_Boullion,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
2345,246,81,29,9,16,1:21.076,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,morbidelli,\N,\N,Gianni,Morbidelli,1968-01-13,Italian,http://en.wikipedia.org/wiki/Gianni_Morbidelli,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows
2346,246,69,18,24,17,1:21.323,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,badoer,\N,BAD,Luca,Badoer,1971-01-25,Italian,http://en.wikipedia.org/wiki/Luca_Badoer,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi
2347,246,89,29,10,18,1:21.894,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,inoue,\N,\N,Taki,Inoue,1963-09-05,Japanese,http://en.wikipedia.org/wiki/Taki_Inoue,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows
2348,246,79,25,3,19,1:21.930,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,katayama,\N,\N,Ukyo,Katayama,1963-05-29,Japanese,http://en.wikipedia.org/wiki/Ukyo_Katayama,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
2349,246,94,18,23,20,1:22.104,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,martini,\N,\N,Pierluigi,Martini,1961-04-23,Italian,http://en.wikipedia.org/wiki/Pierluigi_Martini,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi
2350,246,85,30,17,21,1:23.466,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,montermini,\N,\N,Andrea,Montermini,1964-05-30,Italian,http://en.wikipedia.org/wiki/Andrea_Montermini,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing
2351,246,92,30,16,22,1:23.647,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,gachot,\N,\N,Bertrand,Gachot,1962-12-23,Belgian,http://en.wikipedia.org/wiki/Bertrand_Gachot,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing
2352,246,64,28,21,23,1:24.184,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,diniz,\N,\N,Pedro,Diniz,1970-05-22,Brazilian,http://en.wikipedia.org/wiki/Pedro_Diniz,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
2353,246,90,28,22,24,1:24.865,\N,\N,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,moreno,\N,\N,Roberto,Moreno,1959-02-11,Brazilian,http://en.wikipedia.org/wiki/Roberto_Moreno,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
2354,247,71,3,5,1,1:28.124,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,damon_hill,\N,\N,Damon,Hill,1960-09-17,British,http://en.wikipedia.org/wiki/Damon_Hill,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
2355,247,30,22,1,2,1:28.397,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula
2356,247,14,3,6,3,1:28.947,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,coulthard,\N,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
2357,247,77,6,28,4,1:29.657,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,berger,\N,\N,Gerhard,Berger,1959-08-27,Austrian,http://en.wikipedia.org/wiki/Gerhard_Berger,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
2358,247,65,22,2,5,1:29.867,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,herbert,\N,\N,Johnny,Herbert,1964-06-25,British,http://en.wikipedia.org/wiki/Johnny_Herbert,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula
2359,247,55,6,27,6,1:29.874,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,alesi,\N,\N,Jean,Alesi,1964-06-11,French,http://en.wikipedia.org/wiki/Jean_Alesi,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
2360,247,56,17,15,7,1:30.083,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,irvine,\N,\N,Eddie,Irvine,1965-11-10,British,http://en.wikipedia.org/wiki/Eddie_Irvine,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix
2361,247,57,1,8,8,1:30.140,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,hakkinen,\N,\N,Mika,Häkkinen,1968-09-28,Finnish,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
2362,247,22,17,14,9,1:30.354,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix
2363,247,87,1,7,10,1:30.453,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,blundell,\N,\N,Mark,Blundell,1966-04-08,British,http://en.wikipedia.org/wiki/Mark_Blundell,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
2364,247,84,27,25,11,1:30.946,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,brundle,\N,\N,Martin,Brundle,1959-06-01,British,http://en.wikipedia.org/wiki/Martin_Brundle,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,ligier,Ligier,French,http://en.wikipedia.org/wiki/Ligier
2365,247,49,15,30,12,1:31.602,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,frentzen,\N,\N,Heinz-Harald,Frentzen,1967-05-18,German,http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
2366,247,44,27,26,13,1:31.842,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,panis,\N,\N,Olivier,Panis,1966-09-02,French,http://en.wikipedia.org/wiki/Olivier_Panis,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,ligier,Ligier,French,http://en.wikipedia.org/wiki/Ligier
2367,247,79,25,3,14,1:32.087,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,katayama,\N,\N,Ukyo,Katayama,1963-05-29,Japanese,http://en.wikipedia.org/wiki/Ukyo_Katayama,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
2368,247,94,18,23,15,1:32.259,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,martini,\N,\N,Pierluigi,Martini,1961-04-23,Italian,http://en.wikipedia.org/wiki/Pierluigi_Martini,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi
2369,247,96,15,29,16,1:33.166,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,boullion,\N,\N,Jean-Christophe,Boullion,1969-12-27,French,http://en.wikipedia.org/wiki/Jean-Christophe_Boullion,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
2370,247,97,29,9,17,1:34.154,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,papis,\N,\N,Massimiliano,Papis,1969-10-03,Italian,http://en.wikipedia.org/wiki/Massimiliano_Papis,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows
2371,247,69,18,24,18,1:34.556,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,badoer,\N,BAD,Luca,Badoer,1971-01-25,Italian,http://en.wikipedia.org/wiki/Luca_Badoer,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi
2372,247,89,29,10,19,1:35.323,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,inoue,\N,\N,Taki,Inoue,1963-09-05,Japanese,http://en.wikipedia.org/wiki/Taki_Inoue,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows
2373,247,64,28,21,20,1:36.023,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,diniz,\N,\N,Pedro,Diniz,1970-05-22,Brazilian,http://en.wikipedia.org/wiki/Pedro_Diniz,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
2374,247,92,30,16,21,1:36.076,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,gachot,\N,\N,Bertrand,Gachot,1962-12-23,Belgian,http://en.wikipedia.org/wiki/Bertrand_Gachot,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing
2375,247,90,28,22,22,1:36.651,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,moreno,\N,\N,Roberto,Moreno,1959-02-11,Brazilian,http://en.wikipedia.org/wiki/Roberto_Moreno,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
2376,247,63,25,3,23,1:48.639,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,salo,\N,\N,Mika,Salo,1966-11-30,Finnish,http://en.wikipedia.org/wiki/Mika_Salo,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
2377,247,85,30,17,24,1:52.398,\N,\N,1995,8,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,montermini,\N,\N,Andrea,Montermini,1964-05-30,Italian,http://en.wikipedia.org/wiki/Andrea_Montermini,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,http://en.wikipedia.org/wiki/Silverstone_Circuit,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing
2378,248,71,3,5,1,1:44.385,\N,\N,1995,9,10,German Grand Prix,1995-07-30,,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,damon_hill,\N,\N,Damon,Hill,1960-09-17,British,http://en.wikipedia.org/wiki/Damon_Hill,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
2379,248,30,22,1,2,1:44.465,\N,\N,1995,9,10,German Grand Prix,1995-07-30,,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula
2380,248,14,3,6,3,1:44.540,\N,\N,1995,9,10,German Grand Prix,1995-07-30,,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,coulthard,\N,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
2381,248,77,6,28,4,1:45.553,\N,\N,1995,9,10,German Grand Prix,1995-07-30,,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,berger,\N,\N,Gerhard,Berger,1959-08-27,Austrian,http://en.wikipedia.org/wiki/Gerhard_Berger,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
2382,248,22,17,14,5,1:45.765,\N,\N,1995,9,10,German Grand Prix,1995-07-30,,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix
2383,248,56,17,15,6,1:45.846,\N,\N,1995,9,10,German Grand Prix,1995-07-30,,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,irvine,\N,\N,Eddie,Irvine,1965-11-10,British,http://en.wikipedia.org/wiki/Eddie_Irvine,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix
2384,248,57,1,8,7,1:45.849,\N,\N,1995,9,10,German Grand Prix,1995-07-30,,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,hakkinen,\N,\N,Mika,Häkkinen,1968-09-28,Finnish,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
